EAN,Referencia,Nombre,Coste,Precio,tipo_IVA,P.V.P.,Beneficio,%MC,%MV,Stock,Dias_ult_venta,Proveedor,Clasificación,Distancia
3600523796847,1134419,LOREAL BROW ARTIST PERF CEJAS LESKINNY N104,3.958,6.6,21 ,7.99,2.64,66.8,40.0,1,425,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,122.06031860184359
3600523796854,1134420,LOREAL BROW ARTIST PERF CEJAS LESKINNY N105,3.958,6.6,21 ,7.99,2.64,66.8,40.0,0,955,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,122.06031860184359
3600523796830,1134418,LOREAL BROW ARTIST PERFILADOR CEJAS LESKINNY N.103,3.958,6.6,21 ,7.99,2.64,66.8,40.0,0,608,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,135.33332691721856
3600523796861,1134421,LOREAL BROW ARTIST PERFILADOR CEJAS LESKINNY N108,3.956,6.6,21 ,7.99,2.64,66.8,40.1,0,493,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,132.01307483837485
3600523527151,1114596,LOREAL BROW ARTIST PERFILADOR CEJAS MICRO TATTOO N101 BLONDE,6.78,11.56,21 ,13.99,4.78,70.5,41.4,0,784,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,163.02483939028104
3600523352838,1101593,LOREAL BROW ARTIST PERFILADOR CEJAS XEPERT 105 BRUNETTE,3.429,5.78,21 ,6.99,2.35,68.6,40.7,0,544,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,147.25733523259356
3600523352807,1101595,LOREAL BROW ARTIST PERFILADOR CEJAS XPERT 102 COOL BLOND,3.438,5.78,21 ,6.99,2.34,68.1,40.5,2,368,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,143.9480831537498
3600523352814,1101594,LOREAL BROW ARTIST PERFILADOR CEJAS XPERT 103 WARM BLOND,3.429,5.78,21 ,6.99,2.35,68.6,40.7,6,235,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,143.9390831537498
3600523352869,1115757,LOREAL BROW ARTIST PERFILADOR CEJAS XPERT 108,4.083,6.57,21 ,7.95,2.49,60.9,37.9,2,1,LOREAL COSMETICA(COLORIDO),PERFILADOR CEJAS,118.83706652299985
3600523352876,1115758,LOREAL BROW ARTIST PERFILADOR CEJAS XPERT 109,4.083,6.57,21 ,7.95,2.49,60.9,37.9,3,1,LOREAL COSMETICA(COLORIDO),PERFILADOR CEJAS,118.83706652299985
3600523755257,1132986,LOREAL BROW ARTIST PLUMP FIJADOR CEJAS N101 BLONDE,4.523,7.43,21 ,8.99,2.91,64.3,39.1,0,503,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,136.72832691721857
3600523755271,1132985,LOREAL BROW ARTIST PLUMP FIJADOR CEJAS N105 BRUNETT,4.523,7.43,21 ,8.99,2.91,64.3,39.1,4,262,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,140.04657899606232
3600523755288,1132984,LOREAL BROW ARTIST PLUMP FIJADOR CEJAS N108 DARK BRUNETT,4.523,7.43,21 ,8.99,2.91,64.3,39.1,4,157,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,153.31958731143732
30143630,1111226,LOREAL BROW ARTIST POMADE PERFILADOR CEJAS N102 WARM BLOND,4.717,8.22,21 ,9.95,3.5,74.3,42.6,0,909,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,154.30358731143733
3600523939008,1144608,LOREAL BROW MICRO TATOUA 103 DARK BLOND,6.157,11.56,21 ,13.99,5.4,87.8,46.7,2,158,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,119.26456236531237
3600523939152,1144611,LOREAL BROW MICRO TATOUA 108 DARK BRUNE,6.157,11.56,21 ,13.99,5.4,87.8,46.7,1,449,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,119.26456236531237
3600523938957,1144607,LOREAL BROW MICRO TATOUAGE 101 BLONDE,6.157,11.56,21 ,13.99,5.4,87.8,46.7,2,445,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,115.94631028646862
3600523939053,1144609,LOREAL BROW MICRO TATOUAGE 104 CHATAIN,6.157,11.56,21 ,13.99,5.4,87.8,46.7,2,609,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,122.5828144441561
3600523939107,1144610,LOREAL BROW MICRO TATOUAGE 105 BRUNETTE,6.157,11.56,21 ,13.99,5.4,87.8,46.7,8,113,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,122.5828144441561
3600523939206,1144612,LOREAL BROW MICRO TATOUAGE 109 EBONY,6.157,11.56,21 ,13.99,5.4,87.8,46.7,4,141,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,115.94631028646862
3600522203094,1033219,LOREAL BROWN ARTIST DESIGN PERFILADOR CEJAS N302,4.93,8.26,21 ,9.99,3.33,67.5,40.3,4,98,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,137.96532691721856
3600523723560,1128288,LOREAL CEST MAGIC CREMA BB 03 MEDIUM LIGHT,5.087,8.22,21 ,9.95,3.13,61.6,38.1,2,255,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,118.1728144441561
3600523723478,1128289,LOREAL CEST MAGIC CREMA BB 04 MEDIUM,5.087,8.22,21 ,9.95,3.13,61.6,38.1,0,638,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,101.58155404993738
30173002,1126115,LOREAL COLOR QUEEN SOMBRAS FAP NU02,3.545,5.78,21 ,6.99,2.23,63.0,38.7,1,178,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,100.91780612878115
30173095,1131210,LOREAL COLOR QUEEN SOMBRAS FAP NU11,3.544,5.78,21 ,6.99,2.24,63.1,38.7,5,512,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,100.91680612878115
30173149,1126113,LOREAL COLOR QUEEN SOMBRAS FAP NU16,3.544,5.78,21 ,6.99,2.24,63.1,38.7,3,125,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,100.91680612878115
30173156,1140014,LOREAL COLOR QUEEN SOMBRAS FAP NU17,3.535,5.78,21 ,6.99,2.25,63.5,38.8,4,151,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,100.90780612878115
30173170,1126111,LOREAL COLOR QUEEN SOMBRAS FAP NU19,3.545,5.78,21 ,6.99,2.23,63.0,38.7,1,125,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,100.91780612878115
30173187,1126112,LOREAL COLOR QUEEN SOMBRAS FAP NU20,3.544,5.78,21 ,6.99,2.24,63.1,38.7,2,365,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,100.91680612878115
30173248,1126110,LOREAL COLOR QUEEN SOMBRAS FAP NU26,3.544,5.78,21 ,6.99,2.24,63.1,38.7,3,442,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,100.91680612878115
30173255,1126109,LOREAL COLOR QUEEN SOMBRAS FAP NU27,3.544,5.78,21 ,6.99,2.24,63.1,38.7,0,1,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,100.91680612878115
30173279,1140013,LOREAL COLOR QUEEN SOMBRAS FAP NU29,3.544,5.78,21 ,6.99,2.24,63.1,38.7,0,515,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,100.91680612878115
30173309,1126108,LOREAL COLOR QUEEN SOMBRAS FAP NU32,3.544,5.78,21 ,6.99,2.24,63.1,38.7,5,125,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,100.91680612878115
3600523827756,1150883,LOREAL COLOR RICHE COUTURE LIP LINER N107,5.286,8.22,21 ,9.95,2.93,55.5,35.7,3,117,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,128.32657068068735
3600523827770,1150884,LOREAL COLOR RICHE COUTURE LIP LINER N114,5.286,8.22,21 ,9.95,2.93,55.5,35.7,3,1,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,128.32657068068735
3600523827831,1150887,LOREAL COLOR RICHE COUTURE LIP LINER N124,5.286,8.22,21 ,9.95,2.93,55.5,35.7,3,1,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,128.32657068068735
3600523827817,1150885,LOREAL COLOR RICHE COUTURE LIP LINER N125,5.286,8.22,21 ,9.95,2.93,55.5,35.7,3,1,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,128.32657068068735
3600523827718,1150881,LOREAL COLOR RICHE COUTURE LIP LINER N127,5.286,8.22,21 ,9.95,2.93,55.5,35.7,3,1,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,128.32657068068735
3600523827732,1150882,LOREAL COLOR RICHE COUTURE LIP LINER N236,5.286,8.22,21 ,9.95,2.93,55.5,35.7,3,1,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,128.32657068068735
3600523827824,1150886,LOREAL COLOR RICHE COUTURE LIP LINER N297,5.286,8.22,21 ,9.95,2.93,55.5,35.7,3,1,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,128.32657068068735
3600523801800,1150897,LOREAL COLOR RICHE CREME BARRA LABIOS N107,7.767,12.39,21 ,14.99,4.62,59.5,37.3,1,428,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,128.34106652299985
3600523801794,1150893,LOREAL COLOR RICHE CREME BARRA LABIOS N110,7.767,12.39,21 ,14.99,4.62,59.5,37.3,3,286,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,128.34106652299985
3600523801954,1150894,LOREAL COLOR RICHE CREME BARRA LABIOS N112,7.767,12.39,21 ,14.99,4.62,59.5,37.3,3,103,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,128.34106652299985
3600523801893,1150895,LOREAL COLOR RICHE CREME BARRA LABIOS N114,7.767,12.39,21 ,14.99,4.62,59.5,37.3,3,207,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,128.34106652299985
3600523802067,1150896,LOREAL COLOR RICHE CREME BARRA LABIOS N119,7.767,12.39,21 ,14.99,4.62,59.5,37.3,0,1,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,128.34106652299985
3600523801992,1150888,LOREAL COLOR RICHE CREME BARRA LABIOS N124,7.767,12.39,21 ,14.99,4.62,59.5,37.3,3,294,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,128.34106652299985
3600523802005,1150889,LOREAL COLOR RICHE CREME BARRA LABIOS N125,7.767,12.39,21 ,14.99,4.62,59.5,37.3,3,202,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,128.34106652299985
3600523801749,1150890,LOREAL COLOR RICHE CREME BARRA LABIOS N129,7.767,12.39,21 ,14.99,4.62,59.5,37.3,3,1,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,128.34106652299985
3600522851028,1061262,LOREAL COLOR RICHE CREME BARRA LABIOS N132,8.014,12.39,21 ,14.99,4.38,54.6,35.3,3,684,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,128.58806652299984
3600523801756,1150891,LOREAL COLOR RICHE CREME BARRA LABIOS N137,7.767,12.39,21 ,14.99,4.62,59.5,37.3,3,180,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,128.34106652299985
3600523801886,1150892,LOREAL COLOR RICHE CREME BARRA LABIOS N142,7.767,12.39,21 ,14.99,4.62,59.5,37.3,3,213,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,128.34106652299985
3600521341988,1150898,LOREAL COLOR RICHE CREME BARRA LABIOS N255,7.767,12.39,21 ,14.99,4.62,59.5,37.3,3,176,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,128.34106652299985
3600521342015,1061265,LOREAL COLOR RICHE CREME BARRA LABIOS N258 NATURAL INT.,6.958,12.39,21 ,14.99,5.43,78.1,43.8,0,209,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,164.03283939028103
3600522851288,1061269,LOREAL COLOR RICHE CREME BARRA LABIOS N630,6.958,12.39,21 ,14.99,5.43,78.1,43.8,1,321,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,127.53206652299984
3600522851295,1061270,LOREAL COLOR RICHE CREME BARRA LABIOS N631,6.958,12.39,21 ,14.99,5.43,78.1,43.8,2,165,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,127.53206652299984
3054080009061,1006996,LOREAL COLOR RICHE CREME N108,6.958,12.39,21 ,14.99,5.43,78.1,43.8,2,372,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,94.3495457345624
3054080055839,1007001,LOREAL COLOR RICHE CREME N302,6.958,12.39,21 ,14.99,5.43,78.1,43.8,3,91,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,94.3495457345624
3600524026592,1156368,LOREAL COLOR RICHE GLOW BARRA LABIOS N107,5.64,10.7,21 ,12.95,5.06,89.7,47.3,0,94,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,121.2058144441561
3600523465262,1156366,LOREAL COLOR RICHE GLOW BARRA LABIOS N112,5.64,10.7,21 ,12.95,5.06,89.7,47.3,0,197,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,124.52406652299985
3600524026547,1156367,LOREAL COLOR RICHE GLOW BARRA LABIOS N191,5.64,10.7,21 ,12.95,5.06,89.7,47.3,0,132,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,124.52406652299985
3600524026578,1156369,LOREAL COLOR RICHE GLOW BARRA LABIOS N193,5.64,10.7,21 ,12.95,5.06,89.7,47.3,0,131,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,124.52406652299985
3600524026615,1156371,LOREAL COLOR RICHE GLOW BARRA LABIOS N353,5.64,10.7,21 ,12.95,5.06,89.7,47.3,0,151,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,124.52406652299985
3600524026523,1156370,LOREAL COLOR RICHE GLOW BARRA LABIOS N906,5.64,10.7,21 ,12.95,5.06,89.7,47.3,0,179,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,121.2058144441561
3600521459201,1006963,LOREAL COLOR RICHE LIP BLUSH N265,6.958,12.39,21 ,14.99,5.43,78.1,43.8,2,363,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,107.62255404993738
3600523399840,1107303,LOREAL COLOR RICHE MATTE BARRA LABIOS 241 PINLK,5.198,10.7,21 ,12.95,5.5,105.8,51.4,2,255,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,134.0368227595311
3600523399888,1107304,LOREAL COLOR RICHE MATTE BARRA LABIOS 349 PARIS CHERRY,5.198,10.7,21 ,12.95,5.5,105.8,51.4,2,484,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,160.58283939028104
3600523399802,1107302,LOREAL COLOR RICHE MATTE BARRA LABIOS 634 GREIGE PERFECTO,5.198,10.7,21 ,12.95,5.5,105.8,51.4,2,270,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,173.85584770565603
3600523584734,1121221,LOREAL COLOR RICHE MATTE BARRA LABIOS 654 BRONZE SAUTOIR,5.198,10.7,21 ,12.95,5.5,105.8,51.4,0,1,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,170.5375956268123
3600523400010,1102414,LOREAL COLOR RICHE MATTE BARRA LABIOS N347,5.198,10.7,21 ,12.95,5.5,105.8,51.4,4,122,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,127.4003186018436
3600523399895,1102417,LOREAL COLOR RICHE MATTE BARRA LABIOS N463,5.198,10.7,21 ,12.95,5.5,105.8,51.4,2,193,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,127.4003186018436
3600523584772,1121217,LOREAL COLOR RICHE MATTE BARRA LABIOS N473 OBSIDIAN,5.198,10.7,21 ,12.95,5.5,105.8,51.4,2,124,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,153.94633523259355
3600523399789,1109109,LOREAL COLOR RICHE MATTE BARRA LABIOS N633 MOKA CHIC,5.198,10.7,21 ,12.95,5.5,105.8,51.4,1,250,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,153.94633523259355
3600523399819,1109108,LOREAL COLOR RICHE MATTE BARRA LABIOS N636 MAHOGANY STUDS,5.198,10.7,21 ,12.95,5.5,105.8,51.4,1,652,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,170.5375956268123
3600523399932,1102418,LOREAL COLOR RICHE MATTE BARRA LABIOS N640,5.198,10.7,21 ,12.95,5.5,105.8,51.4,3,559,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,127.4003186018436
30145382,1152686,LOREAL COLOR RICHE MATTE VOLUME BARRA LABIOS  N602,6.351,9.88,21 ,11.95,3.53,55.6,35.7,0,330,LOREAL COSMETICA(COLORIDO),COLONIA ENVASADA CONSUMO FEMENINA,144.32457899606231
30147942,1152687,LOREAL COLOR RICHE MATTE VOLUME BARRA LABIOS  N640,6.351,9.88,21 ,11.95,3.53,55.6,35.7,0,94,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,144.32457899606231
30145405,1152691,LOREAL COLOR RICHE MATTE VOLUME BARRA LABIOS N188,6.351,9.88,21 ,11.95,3.53,55.6,35.7,0,1,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,144.32457899606231
30147966,1152692,LOREAL COLOR RICHE MATTE VOLUME BARRA LABIOS N187,6.351,9.88,21 ,11.95,3.53,55.6,35.7,0,94,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,144.32457899606231
30147959,1152690,LOREAL COLOR RICHE MATTE VOLUME BARRA LABIOS N241,6.351,9.88,21 ,11.95,3.53,55.6,35.7,0,371,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,141.00632691721856
30147973,1152694,LOREAL COLOR RICHE MATTE VOLUME BARRA LABIOS N336,6.351,9.88,21 ,11.95,3.53,55.6,35.7,0,1,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,144.32457899606231
30153066,1152689,LOREAL COLOR RICHE MATTE VOLUME BARRA LABIOS N482,6.351,9.88,21 ,11.95,3.53,55.6,35.7,1,1,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,144.32457899606231
30145429,1152695,LOREAL COLOR RICHE MATTE VOLUME BARRA LABIOS N480,6.351,9.88,21 ,11.95,3.53,55.6,35.7,0,416,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,144.32457899606231
30150508,1152688,LOREAL COLOR RICHE MATTE VOLUME BARRA LABIOS N603,6.351,9.88,21 ,11.95,3.53,55.6,35.7,0,319,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,141.00632691721856
3600522446118,1039654,LOREAL COLOR RICHE N004,7.767,12.39,21 ,14.99,4.62,59.5,37.3,4,259,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,85.20378949803116
3054080055709,1006982,LOREAL COLOR RICHE N163,6.958,12.39,21 ,14.99,5.43,78.1,43.8,1,448,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,87.7130415768749
3600521795576,1006981,LOREAL COLOR RICHE N297,6.958,12.39,21 ,14.99,5.43,78.1,43.8,3,743,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,84.39478949803116
3600521115756,1006950,LOREAL COLOR RICHE NATURELS N233,6.958,12.39,21 ,14.99,5.43,78.1,43.8,2,180,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,104.30430197109364
3600521796108,1028124,LOREAL COLOR RICHE NATURELS N285,6.958,12.39,21 ,14.99,5.43,78.1,43.8,2,959,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,104.30430197109364
3600521796122,1025826,LOREAL COLOR RICHE NATURELS N287,6.958,12.39,21 ,14.99,5.43,78.1,43.8,3,206,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,104.30430197109364
3600521966372,1025827,LOREAL COLOR RICHE NATURELS N374,6.958,12.39,21 ,14.99,5.43,78.1,43.8,0,927,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,107.62255404993738
3600521967850,1000300,LOREAL COLOR RICHE NATURELS N378,6.958,12.39,21 ,14.99,5.43,78.1,43.8,1,295,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,107.62255404993738
3600523700431,1128746,LOREAL COLOR RICHE PLUMP'IN GLOW BARRA LABIOS N107 CATCH,7.705,13.21,21 ,15.99,5.5,71.5,41.7,2,879,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,165.59983939028103
3600523465231,1115138,LOREAL COLOR RICHE SHINE BARRA LABIOS  N642,7.283,12.39,21 ,14.99,5.11,70.1,41.2,4,118,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,131.1753186018436
3600523465255,1115139,LOREAL COLOR RICHE SHINE BARRA LABIOS N111,7.283,12.39,21 ,14.99,5.11,70.1,41.2,4,161,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,131.1753186018436
3600523465361,1115142,LOREAL COLOR RICHE SHINE BARRA LABIOS N465,7.283,12.39,21 ,14.99,5.11,70.1,41.2,3,97,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,131.1753186018436
3600523747146,1132070,LOREAL COLOR RICHE ULTRA MATTE BARRA LABIOS N01,5.568,10.7,21 ,12.95,5.13,92.2,48.0,3,223,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,137.72507483837484
3600523747207,1132069,LOREAL COLOR RICHE ULTRA MATTE BARRA LABIOS N03,5.568,10.7,21 ,12.95,5.13,92.2,48.0,3,132,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,137.72507483837484
3600523747245,1132068,LOREAL COLOR RICHE ULTRA MATTE BARRA LABIOS N05,5.568,10.7,21 ,12.95,5.13,92.2,48.0,2,117,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,137.72507483837484
3600523747191,1132066,LOREAL COLOR RICHE ULTRA MATTE BARRA LABIOS N08,5.568,10.7,21 ,12.95,5.13,92.2,48.0,2,186,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,137.72507483837484
3600523747214,1132064,LOREAL COLOR RICHE ULTRA MATTE BARRA LABIOS N09,5.568,10.7,21 ,12.95,5.13,92.2,48.0,2,158,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,137.72507483837484
3600523747160,1132063,LOREAL COLOR RICHE ULTRA MATTE BARRA LABIOS N12,5.568,10.7,21 ,12.95,5.13,92.2,48.0,2,1,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,137.72507483837484
3600523747153,1132067,LOREAL COLOR RICHE ULTRA MATTE BARRA LABIOS NJ06,5.568,10.7,21 ,12.95,5.13,92.2,48.0,1,1156,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,137.72507483837484
3600523560813,1115772,LOREAL COLORETE 01 ECLAT PEACH,8.058,12.93,21 ,15.65,4.87,60.5,37.7,1,143,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,102.6260498922499
3600523500154,1109361,LOREAL CORRECTOR OJERAS ACCORD PERFECT N1N,8.185,14.01,21 ,16.95,5.83,71.2,41.6,2,253,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,133.6973186018436
3600523500284,1109362,LOREAL CORRECTOR OJERAS ACCORD PERFECT N1R,8.185,14.01,21 ,16.95,5.83,71.2,41.6,4,95,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,133.6973186018436
3600523500192,1109364,LOREAL CORRECTOR OJERAS ACCORD PERFECT N2N,8.185,14.01,21 ,16.95,5.83,71.2,41.6,4,89,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,133.6973186018436
3600523500185,1109363,LOREAL CORRECTOR OJERAS ACCORD PERFECT N2R,8.185,14.01,21 ,16.95,5.83,71.2,41.6,4,189,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,133.6973186018436
3600523500222,1109360,LOREAL CORRECTOR OJERAS ACCORD PERFECT N3D,8.185,14.01,21 ,16.95,5.83,71.2,41.6,5,94,LOREAL COSMETICA(COLORIDO),COLORIDO CONSUMO,133.6973186018436
8445098131670,1143279,LOREAL DERMO EXPERTISE AGE PERFECT GOLDEN AGE COFRE (CR.DIA+TONICO+2 AMPOLLAS),10.912,16.49,21 ,19.95,5.58,51.1,33.8,1,403,LOREAL CONSUMO,COSMETICA CONSUMO,241.77013304599967
3600523461141,1102554,LOREAL DERMO EXPERTISE BIPHASE MICELLAR WATER 400ML,2.646,4.12,21 ,4.99,1.47,55.7,35.8,0,659,LOREAL CONSUMO,COSMETICA CONSUMO,137.32757899606233
3600523972081,1144549,LOREAL DERMO EXPERTISE REVITALIFT 50ML DIA TARRO SIN FRAGANCIA,4.738,8.26,21 ,9.99,3.52,74.3,42.6,2,14,LOREAL CONSUMO,COSMETICA CONSUMO,187.54710809987475
8445098131915,1143277,LOREAL DERMO EXPERTISE REVITALIFT COFRE (CR.DIA 50ML+DESMAQUILLADOR OJOS+2AMPOLLAS),9.342,15.66,21 ,18.95,6.32,67.6,40.3,0,644,LOREAL CONSUMO,COSMETICA CONSUMO,249.32488928253096
3600523634019,1123128,LOREAL DERMO EXPERTISE REVITALIFT FILLER AMPOLLAS 7UD,6.935,14.04,21 ,16.99,7.11,102.5,50.6,4,4,LOREAL CONSUMO,COSMETICA CONSUMO,168.9780914691248
8445098131793,1143278,LOREAL DERMO EXPERTISE REVITALIFT FILLER COFRE (SERUM+TONICO+2AMPOLLAS),12.86,16.49,21 ,19.95,3.63,28.2,22.0,0,718,LOREAL CONSUMO,COSMETICA CONSUMO,223.80862057293723
3600523873852,1138205,LOREAL DERMO EXPERTISE REVITALIFT FILLER SERUM HIALURONICO 30ML,10.672,16.52,21 ,19.99,5.85,54.8,35.4,4,78,LOREAL CONSUMO,COSMETICA CONSUMO,195.10460394218728
8411300584114,1130781,LOREAL DERMO EXPERTISE REVITALIFT FILLER SERUM+2 AMPOLLAS,9.192,14.04,21 ,16.99,4.85,52.7,34.5,0,977,LOREAL CONSUMO,COSMETICA CONSUMO,177.8715956268123
8445098032946,1140601,LOREAL DERMO EXPERTISE REVITALIFT LASER  CREMA DIA SPF20 50ML+DESMQIUILLADOR+NECESER,11.825,16.49,21 ,19.95,4.67,39.5,28.3,0,792,LOREAL CONSUMO,COSMETICA CONSUMO,255.9561413613747
3600523834433,1134375,LOREAL DERMO EXPERTISE REVITALIFT LASER AMPOLLAS ACIDO GLICOLICO 7UN,6.935,14.04,21 ,16.99,7.11,102.5,50.6,1,41,LOREAL CONSUMO,COSMETICA CONSUMO,205.478864336406
3600523801312,1138206,LOREAL DERMO EXPERTISEREVITALIFT FILLER MASCARILLA TISSUE HIALURONICO,2.266,3.26,21 ,3.95,0.99,43.9,30.5,1,264,LOREAL CONSUMO,COSMETICA CONSUMO,198.29611641524974
3600523716456,1123411,LOREAL DERMO EXPERTISEREVITALIFT GINSENG GLOW CREMA DIA 50ML,4.589,8.22,21 ,9.95,3.63,79.1,44.2,3,399,LOREAL CONSUMO,COSMETICA CONSUMO,170.76684770565603
8411300048043,1008237,LOREAL DESMAQ  OJOS LABIOS BIFA 125ML,3.254,4.95,21 ,5.99,1.7,52.1,34.3,3,47,LOREAL CONSUMO,COSMETICA CONSUMO,89.84204989224989
3600521608807,1008232,LOREAL ESP AFE 200ML,1.974,3.26,21 ,3.95,1.29,65.2,39.5,2,589,LOREAL CONSUMO,ASEO PERSONAL,75.81278949803117
3600523458011,1102638,LOREAL FLORES DELICADAS TOALLITAS SECAS,1.611,2.06,21 ,2.49,0.45,27.9,21.8,0,10,LOREAL CONSUMO,COSMETICA CONSUMO,113.87656236531237
